Number of frames: 3884
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z,Marker_7 x,Marker_7 y,Marker_7 z,Marker_8 x,Marker_8 y,Marker_8 z,Marker_9 x,Marker_9 y,Marker_9 z,iStemMarker_GT x,iStemMarker_GT y,iStemMarker_GT z,iStemMarker_LT x,iStemMarker_LT y,iStemMarker_LT z,iStemMarker_P1 x,iStemMarker_P1 y,iStemMarker_P1 z,iStemMarker_P2 x,iStemMarker_P2 y,iStemMarker_P2 z,iStemMarker_P3 x,iStemMarker_P3 y,iStemMarker_P3 z,iStemMarker_P4 x,iStemMarker_P4 y,iStemMarker_P4 z,iStemMarker_P5 x,iStemMarker_P5 y,iStemMarker_P5 z,iStemMarker_P6 x,iStemMarker_P6 y,iStemMarker_P6 z,iStemMarker_SL x,iStemMarker_SL y,iStemMarker_SL z,iStemMarker_SH x,iStemMarker_SH y,iStemMarker_SH z,iStemMarker_SB x,iStemMarker_SB y,iStemMarker_SB z,iStemMarker_Surf1 x,iStemMarker_Surf1 y,iStemMarker_Surf1 z,iStemMarker_Surf2 x,iStemMarker_Surf2 y,iStemMarker_Surf2 z
2173,34.251857758,-41.537616730,92.529556274,16.787235260,-50.267711639,98.303047180,34.695957184,-58.076114655,103.484313965,144.822708130,-253.669418335,-1591.251586914,130.928375244,-239.525711060,-1590.063232422,150.174789429,-234.336364746,-1590.715576172,-130.694747925,296.105529785,-139.252502441,-131.227874756,276.354431152,-136.517990112,-113.539886475,285.450683594,-138.529159546,19.470092773,36.723262787,93.685417175,39.792484283,53.154743195,80.263916016,-18.902870178,98.415069580,95.029357910,-11.487998962,99.042770386,124.063018799,-6.090059280,97.380920410,67.135025024,-20.732503891,62.528125763,94.944549561,-15.245508194,63.507534027,122.400726318,-5.517054081,52.286209106,65.995758057,28.062673569,42.302276611,96.144508362,40.816928864,57.438003540,100.666503906,26.245504379,57.301208496,97.185302734,40.443275452,55.791885376,107.336578369,43.662475586,57.630783081,94.908119202,
2174,34.285148621,-41.527423859,92.664489746,16.826934814,-50.283187866,98.436096191,34.745883942,-58.072692871,103.613006592,144.820861816,-253.669525146,-1591.249389648,130.926773071,-239.527801514,-1590.069091797,150.174209595,-234.336959839,-1590.720336914,-130.752670288,296.082336426,-139.250747681,-131.284729004,276.330718994,-136.511932373,-113.598091125,285.427001953,-138.530227661,19.482481003,36.747489929,93.695304871,39.800811768,53.176326752,80.264404297,-18.890335083,98.439392090,95.038085938,-11.466838837,99.073028564,124.069473267,-6.085834026,97.399650574,67.140190125,-20.719846725,62.552433014,94.961135864,-15.224684715,63.537433624,122.415512085,-5.512982368,52.304702759,66.009948730,28.075765610,42.327053070,96.150756836,40.831306458,57.463729858,100.665748596,26.258840561,57.326175690,97.189071655,40.459655762,55.818981171,107.336318970,43.675144196,57.655364990,94.906471252,
2175,34.232551575,-41.491840363,92.844268799,16.778699875,-50.259712219,98.625144958,34.701366425,-58.044296265,103.787139893,144.821441650,-253.667785645,-1591.244262695,130.924758911,-239.526062012,-1590.060791016,150.174667358,-234.337631226,-1590.721435547,-130.720642090,296.025390625,-139.396667480,-131.251251221,276.272186279,-136.653930664,-113.565414429,285.366760254,-138.672729492,19.494434357,36.728748322,93.607757568,39.814018250,53.154464722,80.174850464,-18.876724243,98.421981812,94.936424255,-11.454928398,99.060920715,123.968261719,-6.070584297,97.376594543,67.039566040,-20.707237244,62.535060883,94.866241455,-15.213672638,63.525112152,122.320732117,-5.498948574,52.281406403,65.917961121,28.087734222,42.308521271,96.062576294,40.843433380,57.445713043,100.575454712,26.271167755,57.307907104,97.097908020,40.471332550,55.802223206,107.246368408,43.687618256,57.636173248,94.816368103,
2176,34.142021179,-41.530513763,93.020423889,16.688230515,-50.304832458,98.781517029,34.609493256,-58.095695496,103.944862366,144.818710327,-253.666946411,-1591.251708984,130.924499512,-239.525436401,-1590.060058594,150.174255371,-234.336715698,-1590.719970703,-130.648727417,296.069183350,-139.371078491,-131.181594849,276.315582275,-136.635910034,-113.495269775,285.411376953,-138.639724731,19.414344788,36.690341949,93.638725281,39.742630005,53.121131897,80.225212097,-18.958345413,98.382698059,94.964401245,-11.555756569,99.011207581,124.001289368,-6.133760929,97.347534180,67.075561523,-20.788419724,62.495777130,94.879959106,-15.313032150,63.475963593,122.338439941,-5.560897827,52.252765656,65.938056946,28.005958557,42.269336700,96.101188660,40.758502960,57.405017853,100.628105164,26.188552856,57.268310547,97.140838623,40.382011414,55.759109497,107.298072815,43.606494904,57.597587585,94.870956421,
2177,34.105495453,-41.510219574,93.225799561,16.654459000,-50.285507202,98.986221313,34.575550079,-58.076839447,104.142478943,144.821197510,-253.668106079,-1591.247924805,130.928131104,-239.524810791,-1590.059936523,150.174575806,-234.335891724,-1590.723510742,-130.680404663,296.021392822,-139.437652588,-131.211151123,276.269989014,-136.700408936,-113.522354126,285.364044189,-138.710266113,19.456764221,36.672077179,93.557357788,39.780853271,53.101730347,80.136253357,-18.916681290,98.363861084,94.887329102,-11.505680084,98.995742798,123.921997070,-6.100160599,97.325813293,66.994911194,-20.746114731,62.476902008,94.807411194,-15.262781143,63.460247040,122.264274597,-5.526783943,52.230937958,65.862152100,28.048995972,42.251495361,96.016807556,40.802558899,57.387920380,100.538322449,26.231605530,57.250560760,97.055229187,40.428047180,55.742759705,107.208580017,43.648891449,57.579902649,94.780174255,
2178,34.059238434,-41.531421661,93.434829712,16.610513687,-50.308673859,99.186225891,34.532001495,-58.106800079,104.334114075,144.823730469,-253.666107178,-1591.241943359,130.930526733,-239.524307251,-1590.055053711,150.174865723,-234.335021973,-1590.715332031,-130.709442139,296.033111572,-139.382034302,-131.239349365,276.281250000,-136.643798828,-113.552787781,285.376525879,-138.657684326,19.484052658,36.698234558,93.592544556,39.804798126,53.128086090,80.166458130,-18.891317368,98.388710022,94.927902222,-11.474371910,99.022010803,123.961051941,-6.080492973,97.350013733,67.032829285,-20.719480515,62.501682281,94.849716187,-15.230544090,63.486324310,122.305450439,-5.505743980,52.255100250,65.901824951,28.076580048,42.278057098,96.049987793,40.830551147,57.415107727,100.568206787,26.258886337,57.277091980,97.088150024,40.457450867,55.770198822,107.238647461,43.675674438,57.606967926,94.809524536,
2179,33.989459991,-41.555793762,93.636665344,16.535093307,-50.333751678,99.397079468,34.453075409,-58.139736176,104.544502258,144.826446533,-253.667175293,-1591.247070313,130.931686401,-239.520736694,-1590.053588867,150.178558350,-234.335174561,-1590.713989258,-130.629272461,296.072967529,-139.373275757,-131.163986206,276.321289063,-136.635757446,-113.476829529,285.415008545,-138.642608643,19.436767578,36.711585999,93.652572632,39.764991760,53.138957977,80.234909058,-18.930517197,98.407371521,94.974739075,-11.524736404,99.038894653,124.010719299,-6.109050274,97.367614746,67.084655762,-20.763666153,62.520603180,94.895011902,-15.285221100,63.503768921,122.352790833,-5.540135384,52.272647858,65.952720642,28.029121399,42.290142059,96.113548279,40.783451080,57.425312042,100.637100220,26.213117599,57.289421082,97.151420593,40.407543182,55.780292511,107.307319641,43.630836487,57.616924286,94.879631042,
2180,34.028923035,-41.536712646,93.856727600,16.577358246,-50.314250946,99.621963501,34.497444153,-58.125453949,104.755493164,144.830551147,-253.665237427,-1591.239135742,130.933975220,-239.523117065,-1590.057373047,150.181991577,-234.336059570,-1590.714843750,-130.738220215,296.038970947,-139.341400146,-131.267608643,276.289550781,-136.601196289,-113.580154419,285.383422852,-138.619232178,19.497848511,36.730407715,93.633880615,39.816177368,53.158721924,80.202362061,-18.877090454,98.421134949,94.969535828,-11.454793930,99.057624817,124.001182556,-6.071403027,97.379325867,67.072280884,-20.705381393,62.534099579,94.895751953,-15.211380959,63.521759033,122.350265503,-5.496990204,52.284297943,65.946052551,28.090860367,42.310470581,96.089157104,40.845695496,57.447990417,100.603340149,26.273405075,57.309635162,97.125953674,40.473831177,55.803825378,107.274047852,43.689769745,57.639198303,94.844177246,
2181,34.033420563,-41.519729614,94.111610413,16.580482483,-50.296329498,99.863533020,34.497943878,-58.119091034,104.994148254,144.829574585,-253.665267944,-1591.235229492,130.934844971,-239.521850586,-1590.054931641,150.182495117,-234.334442139,-1590.711303711,-130.735961914,296.047210693,-139.318801880,-131.267318726,276.297668457,-136.579650879,-113.578475952,285.391510010,-138.602630615,19.550731659,36.713207245,93.594726563,39.866207123,53.140903473,80.158126831,-18.819334030,98.406654358,94.945884705,-11.388274193,99.040740967,123.975326538,-6.022098064,97.365692139,67.044738770,-20.650260925,62.519760132,94.870353699,-15.147945404,63.505268097,122.323280334,-5.451297760,52.270687103,65.915512085,28.144868851,42.292503357,96.047821045,40.902164459,57.428794861,100.559158325,26.328804016,57.291728973,97.086196899,40.532184601,55.784233093,107.229827881,43.744522095,57.620178223,94.799110413,
2182,34.032897949,-41.452640533,94.410751343,16.577259064,-50.233009338,100.160995483,34.493167877,-58.056159973,105.284141541,144.829650879,-253.666122437,-1591.237915039,130.933746338,-239.521636963,-1590.051513672,150.181838989,-234.333496094,-1590.713745117,-130.700195313,296.021484375,-139.404647827,-131.230133057,276.269226074,-136.671798706,-113.545341492,285.364654541,-138.681182861,19.466781616,36.624374390,93.517280579,39.789028168,53.057762146,80.097946167,-18.908613205,98.314575195,94.864997864,-11.494851112,98.940139771,123.899063110,-6.094731331,97.283264160,66.971015930,-20.736856461,62.427558899,94.777114868,-15.250920296,63.404888153,122.233558655,-5.519953251,52.188671112,65.828063965,28.059051514,42.203529358,95.977249146,40.812541962,57.339355469,100.500946045,26.241275787,57.202297211,97.019134521,40.438724518,55.692661285,107.170822144,43.658306122,57.532745361,94.742668152,
2183,34.113986969,-41.437259674,94.671783447,16.656984329,-50.223129272,100.411895752,34.574504852,-58.043670654,105.535003662,144.824340820,-253.664901733,-1591.239257813,130.930984497,-239.520965576,-1590.059448242,150.178817749,-234.332107544,-1590.708251953,-130.736816406,296.108245850,-139.192276001,-131.269439697,276.354187012,-136.465850830,-113.581901550,285.449096680,-138.480499268,19.500007629,36.608661652,93.570716858,39.818454742,53.043788910,80.147682190,-18.865909576,98.303894043,94.957321167,-11.438703537,98.918312073,123.988197327,-6.065002441,97.280426025,67.057258606,-20.699327469,62.417175293,94.857818604,-15.200638771,63.384197235,122.312149048,-5.497203827,52.186134338,65.898284912,28.094224930,42.185726166,96.028518677,40.851963043,57.318168640,100.551681519,26.279062271,57.184391022,97.076583862,40.480960846,55.669216156,107.221237183,43.695106506,57.513130188,94.792060852,
2184,34.137542725,-41.360542297,94.983329773,16.677192688,-50.148963928,100.717079163,34.595199585,-57.968967438,105.839210510,144.819427490,-253.665390015,-1591.241455078,130.926116943,-239.519607544,-1590.054687500,150.172027588,-234.332641602,-1590.703979492,-130.688812256,296.132537842,-139.182144165,-131.221649170,276.377319336,-136.458923340,-113.531753540,285.473754883,-138.472930908,19.562461853,36.596469879,93.531250000,39.880062103,53.034275055,80.110198975,-18.804630280,98.290695190,94.929779053,-11.376325607,98.900367737,123.960441589,-6.004764080,97.272201538,67.028930664,-20.637342453,62.403968811,94.824302673,-15.137616158,63.366458893,122.278625488,-5.436121941,52.178127289,65.862403870,28.156654358,42.173297882,95.989707947,40.914268494,57.305213928,100.514877319,26.341245651,57.171749115,97.040390015,40.543563843,55.655139923,107.184188843,43.757198334,57.501216888,94.755287170,
2185,34.200977325,-41.232925415,95.294113159,16.739629745,-50.021610260,101.023109436,34.654777527,-57.835636139,106.155914307,144.818161011,-253.664520264,-1591.241821289,130.922607422,-239.521377563,-1590.053710938,150.169296265,-234.333145142,-1590.709594727,-130.703262329,296.075256348,-139.295074463,-131.230545044,276.318206787,-136.570388794,-113.545791626,285.416656494,-138.576904297,19.497205734,36.585739136,93.505439758,39.817462921,53.026538849,80.092071533,-18.882844925,98.272407532,94.882148743,-11.467519760,98.885841370,123.916038513,-6.070409298,97.254272461,66.987045288,-20.708341599,62.385299683,94.778663635,-15.220976830,63.351043701,122.235252380,-5.492237091,52.160217285,65.824310303,28.089176178,42.164459229,95.967254639,40.841766357,57.299289703,100.496849060,26.270294189,57.162647247,97.015983582,40.468421936,55.649665833,107.166191101,43.687194824,57.495403290,94.738601685,
2186,34.245151520,-41.124774933,95.606239319,16.782672882,-49.911060333,101.310661316,34.690261841,-57.728115082,106.459999084,144.816970825,-253.663925171,-1591.239624023,130.921508789,-239.520263672,-1590.047363281,150.169509888,-234.331069946,-1590.709594727,-130.668914795,296.041564941,-139.396591187,-131.199035645,276.286987305,-136.660552979,-113.512001038,285.384277344,-138.666503906,19.442598343,36.684425354,93.607490540,39.768013000,53.116664886,80.191520691,-18.935792923,98.373199463,94.934906006,-11.530401230,99.003425598,123.971008301,-6.113854885,97.338272095,67.044815063,-20.762485504,62.486110687,94.851821899,-15.284482956,63.467781067,122.309783936,-5.536834717,52.243515015,65.908798218,28.033922195,42.264320374,96.069091797,40.785480499,57.401363373,100.594169617,26.215213776,57.263160706,97.108253479,40.409816742,55.755661011,107.264266968,43.632896423,57.594001770,94.836647034,
2187,34.353736877,-41.053131104,95.852043152,16.883152008,-49.837253571,101.554733276,34.787525177,-57.664318085,106.700027466,144.817077637,-253.664764404,-1591.234863281,130.925674438,-239.522766113,-1590.051147461,150.170806885,-234.333312988,-1590.707275391,-130.717590332,296.062103271,-139.307662964,-131.246215820,276.307861328,-136.572463989,-113.558769226,285.404785156,-138.586730957,19.509822845,36.692737579,93.608253479,39.828601837,53.125640869,80.183006287,-18.867794037,98.381492615,94.957885742,-11.447981834,99.010192871,123.990356445,-6.059715271,97.347999573,67.061355591,-20.694595337,62.494403839,94.873893738,-15.202944756,63.474643707,122.329185486,-5.483336449,52.253299713,65.922706604,28.102384567,42.272480011,96.065757751,40.856212616,57.409267426,100.585281372,26.284206390,57.271274567,97.106643677,40.483860016,55.763217926,107.255516052,43.700767517,57.602203369,94.826438904,
2188,34.374629974,-40.973918915,96.128028870,16.896917343,-49.749019623,101.794425964,34.792957306,-57.592430115,106.953384399,144.819915771,-253.665695190,-1591.240722656,130.925338745,-239.522720337,-1590.047973633,150.172836304,-234.335388184,-1590.709228516,-130.650955200,296.059814453,-139.378784180,-131.182159424,276.307006836,-136.641815186,-113.492546082,285.401031494,-138.649383545,19.451992035,36.701881409,93.629951477,39.778110504,53.131336212,80.211608887,-18.920213699,98.394523621,94.956352234,-11.512760162,99.025688171,123.991882324,-6.100294590,97.356697083,67.065536499,-20.750450134,62.507606506,94.875549316,-15.270463943,63.490314484,122.333030701,-5.527800083,52.261833191,65.931999207,28.044054031,42.281059265,96.090538025,40.797416687,57.417106628,100.613868713,26.226888657,57.280147552,97.128990173,40.422023773,55.771823883,107.284111023,43.644443512,57.609134674,94.856170654,
2189,34.435501099,-40.857040405,96.372772217,16.952466965,-49.627422333,102.027572632,34.843082428,-57.477001190,107.196029663,144.822494507,-253.666229248,-1591.239013672,130.928833008,-239.522094727,-1590.043945313,150.176269531,-234.333236694,-1590.712402344,-130.630630493,296.011932373,-139.496353149,-131.163421631,276.258819580,-136.756332397,-113.473945618,285.353088379,-138.766662598,19.478294373,36.681739807,93.539077759,39.804073334,53.108459473,80.116828918,-18.891408920,98.376068115,94.859336853,-11.481843948,99.011138916,123.894279480,-6.073543072,97.333717346,66.967720032,-20.723047256,62.489204407,94.783782959,-15.241046906,63.475681305,122.240806580,-5.502890110,52.238658905,65.840606689,28.070732117,42.260932922,95.998252869,40.825016022,57.397140503,100.518447876,26.254234314,57.260246277,97.034683228,40.450061798,55.752838135,107.188941956,43.671634674,57.588226318,94.760581970,
2190,34.569740295,-40.786106110,96.528709412,17.080522537,-49.556175232,102.191223145,34.971271515,-57.413650513,107.348861694,144.824188232,-253.666580200,-1591.236083984,130.931503296,-239.522888184,-1590.052490234,150.179580688,-234.333175659,-1590.710327148,-130.708404541,296.053466797,-139.333557129,-131.236526489,276.298553467,-136.609054565,-113.550193787,285.393981934,-138.622299194,19.556297302,36.548267365,93.407096863,39.873031616,52.987041473,79.986053467,-18.816829681,98.238883972,94.799087524,-11.390172005,98.851425171,123.830162048,-6.015353203,97.219573975,66.899009705,-20.646081924,62.351982117,94.696075439,-15.147944450,63.317016602,122.150665283,-5.442296028,52.125476837,65.735816956,28.149793625,42.126094818,95.865722656,40.905715942,57.259571075,100.390426636,26.332889557,57.124446869,96.915100098,40.534805298,55.609947205,107.059829712,43.748924255,57.455436707,94.630958557,
2191,34.629867554,-40.684131622,96.727363586,17.139429092,-49.454410553,102.373336792,35.026840210,-57.312793732,107.530273438,144.825607300,-253.665283203,-1591.240478516,130.929306030,-239.521301270,-1590.054565430,150.178359985,-234.332763672,-1590.713012695,-130.708251953,296.050689697,-139.343505859,-131.235977173,276.295867920,-136.617874146,-113.550613403,285.393005371,-138.625305176,19.493499756,36.573764801,93.468887329,39.813732147,53.013370514,80.054023743,-18.885366440,98.261215210,94.842773438,-11.469302177,98.876281738,123.876525879,-6.073680878,97.241142273,66.947532654,-20.711526871,62.374126434,94.741561890,-15.223441124,63.341449738,122.198051453,-5.496355534,52.146995544,65.787490845,28.085659027,42.152484894,95.930152893,40.838623047,57.287349701,100.458557129,26.267080307,57.150753021,96.977928162,40.465446472,55.638137817,107.127891541,43.683921814,57.483062744,94.700103760,
