Number of frames: 3884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frequency: 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Units: mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frame,Digitizing Probe R00,Digitizing Probe R01,Digitizing Probe R02,Digitizing Probe R10,Digitizing Probe R11,Digitizing Probe R12,Digitizing Probe R20,Digitizing Probe R21,Digitizing Probe R22,Digitizing Probe x,Digitizing Probe y,Digitizing Probe z,Digitizing Probe Error,HumMarker R00,HumMarker R01,HumMarker R02,HumMarker R10,HumMarker R11,HumMarker R12,HumMarker R20,HumMarker R21,HumMarker R22,HumMarker x,HumMarker y,HumMarker z,HumMarker Error,StemMarker R00,StemMarker R01,StemMarker R02,StemMarker R10,StemMarker R11,StemMarker R12,StemMarker R20,StemMarker R21,StemMarker R22,StemMarker x,StemMarker y,StemMarker z,StemMarker Error
3261,0.707234144,0.706902921,-0.010398949,0.643186629,-0.649454713,-0.405610144,-0.293480635,0.280172855,-0.913987041,23.10185814,29.05100822,51.39670181,0.381507963,-0.701139212,0.711605728,-0.044955876,0.710517406,0.702566445,0.039565582,0.059739586,-0.004200949,-0.998205125,141.9750061,-242.5080261,-1590.662964,0.144464001,-0.031681221,0.998594165,0.0424968,-0.990014255,-0.037195504,0.135971442,0.137360975,-0.037764698,0.98980093,-125.1652374,285.8880615,-138.2454071,0.109344825
3262,0.707301795,0.706851661,-0.00921872,0.64360857,-0.64930284,-0.405183762,-0.292390525,0.280653924,-0.914188802,23.10679627,29.03112793,51.39849091,0.381423444,-0.701120615,0.711643696,-0.044644058,0.710553765,0.702529311,0.039571278,0.059524409,-0.003977764,-0.998218894,141.9771881,-242.5083771,-1590.664429,0.14479658,-0.031634323,0.998575389,0.042970598,-0.989992082,-0.037220173,0.136126027,0.137531474,-0.038234297,0.989759207,-125.1845322,285.923645,-138.1523132,0.107832648
3263,0.707728207,0.706444263,-0.007568683,0.643747628,-0.649257064,-0.405036151,-0.29104948,0.281783193,-0.914269388,23.08793449,29.02919006,51.40206909,0.380951285,-0.70110184,0.711647511,-0.044878203,0.710552692,0.7025249,0.039669115,0.059758481,-0.004076237,-0.998204529,141.9790497,-242.5083618,-1590.661255,0.14490135,-0.031703878,0.998587906,0.042626083,-0.990017116,-0.037234541,0.135939747,0.137334958,-0.037890736,0.989799619,-125.1487579,285.9104309,-138.2060547,0.10842634
3264,0.707854569,0.706326962,-0.006644493,0.643930554,-0.64913249,-0.404945076,-0.290336788,0.282363623,-0.914316893,23.0517807,29.02462769,51.42053223,0.381618977,-0.701122344,0.711613715,-0.045093354,0.710524023,0.702557921,0.039598048,0.059859205,-0.004276837,-0.998197675,141.9794769,-242.5088959,-1590.660156,0.143870354,-0.031681802,0.998593509,0.04251191,-0.990017593,-0.037197214,0.135946766,0.13733688,-0.037780501,0.989803672,-125.1450958,285.8801575,-138.2756195,0.109613851
3265,0.707566619,0.706623793,-0.005677977,0.64473331,-0.648840964,-0.404134125,-0.289254904,0.282291055,-0.91468209,23.03303146,28.99233818,51.42315674,0.381537765,-0.70114702,0.711606026,-0.044829644,0.7105304,0.702565789,0.039342925,0.059492435,-0.004267649,-0.998219609,141.9801178,-242.5097046,-1590.664917,0.144842193,-0.031597018,0.998576164,0.04297946,-0.990004063,-0.037181459,0.136049777,0.137454107,-0.038251072,0.98976928,-125.1987534,285.8807678,-138.229126,0.109819703
3266,0.707365692,0.706837118,-0.003874617,0.645570993,-0.648266792,-0.403717995,-0.287874669,0.283074915,-0.914875209,22.96271133,28.92426109,51.4115715,0.381498069,-0.70116514,0.711584806,-0.044883043,0.710489154,0.702588439,0.039681312,0.059770927,-0.004065762,-0.998203814,141.9795074,-242.5084229,-1590.66333,0.144771695,-0.031547915,0.998596787,0.042534273,-0.990049839,-0.037060007,0.135749325,0.137135163,-0.037828442,0.989829779,-125.1732178,285.9018555,-138.20401,0.109160848
3267,0.706464112,0.70773834,-0.003864718,0.646223187,-0.647267401,-0.404277802,-0.288624376,0.283110291,-0.914628088,22.89482689,28.82819939,51.39741135,0.38003245,-0.70118475,0.71159184,-0.044464607,0.710487962,0.702583432,0.039791666,0.059555519,-0.003690261,-0.998218119,141.9775391,-242.5069885,-1590.661621,0.144159317,-0.031525005,0.998588145,0.042753592,-0.990057528,-0.037065189,0.135691315,0.13708441,-0.038050849,0.989828229,-125.2087021,285.9516602,-138.0689087,0.108099364
3268,0.705023766,0.709183276,-0.000807973,0.648800373,-0.645454228,-0.403047025,-0.286355704,0.2836335,-0.915178895,22.79494095,28.76074219,51.39112473,0.380904466,-0.701152325,0.711613417,-0.044629235,0.710526943,0.702559829,0.039510652,0.059471015,-0.004007288,-0.998221993,141.976944,-242.5075989,-1590.66272,0.145503595,-0.031581651,0.998569906,0.043137364,-0.990040898,-0.037177604,0.135782763,0.137192309,-0.038419507,0.989799082,-125.2037125,285.9152222,-138.1504364,0.1084482
3269,0.703325033,0.710868061,0.000709088,0.650944531,-0.643635869,-0.402497292,-0.285666078,0.283547968,-0.91542083,22.68332481,28.68986511,51.3710022,0.378850281,-0.701201856,0.71156776,-0.044578474,0.71048367,0.702606082,0.039467905,0.059405196,-0.003997308,-0.998225927,141.9764252,-242.5078735,-1590.666504,0.144868568,-0.031446401,0.998583496,0.042920992,-0.99005264,-0.037012208,0.135742173,0.137138486,-0.038225438,0.989814043,-125.2322006,285.9085083,-138.1434937,0.109415784
3270,0.702676892,0.711505949,0.002123768,0.652325749,-0.643033445,-0.40122202,-0.284106195,0.283314794,-0.915978372,22.59037209,28.67686272,51.38750839,0.37893191,-0.701177478,0.711567342,-0.044968117,0.710480273,0.702605307,0.039543238,0.059732508,-0.004222131,-0.998205483,141.9758301,-242.5076141,-1590.664063,0.144207731,-0.031539395,0.998604834,0.042351611,-0.98999387,-0.037042163,0.136161909,0.137540728,-0.037633367,0.989780903,-125.1851883,285.8789978,-138.2426758,0.108765148
3271,0.702781558,0.711401761,0.00236373,0.652398765,-0.643161535,-0.40089789,-0.283679187,0.283285737,-0.916119695,22.53861809,28.66016388,51.38570786,0.380631596,-0.701081336,0.711652398,-0.045120541,0.710564733,0.702518523,0.039566718,0.059855763,-0.004321579,-0.998197675,141.9756165,-242.5083466,-1590.66394,0.144182086,-0.031702384,0.998594105,0.042482648,-0.990003705,-0.037217259,0.136042878,0.137432709,-0.037745092,0.989791691,-125.1313248,285.881897,-138.2839355,0.107899301
3272,0.702465236,0.711713612,0.002521376,0.652728617,-0.642826378,-0.400898516,-0.283704132,0.283263057,-0.916119039,22.4717617,28.64711952,51.38182068,0.378829181,-0.701051474,0.711674631,-0.04523335,0.710591197,0.702495217,0.039506234,0.05989179,-0.004446514,-0.998194993,141.9742279,-242.5095367,-1590.662598,0.144933656,-0.031731568,0.998591542,0.04252075,-0.990003884,-0.037251025,0.136031985,0.137424335,-0.037779197,0.989791512,-125.1152267,285.8715515,-138.3232269,0.107957415
3273,0.701437056,0.712725341,0.002949665,0.653969288,-0.641955137,-0.400272101,-0.283390492,0.282694668,-0.916391611,22.40295982,28.62786865,51.34221268,0.376734376,-0.701188505,0.711564004,-0.044848077,0.710481644,0.702608764,0.039455641,0.059585866,-0.004197894,-0.998214364,141.9742432,-242.5089417,-1590.661987,0.14368701,-0.03155791,0.998589098,0.042707961,-0.990029991,-0.037098933,0.135883585,0.137276277,-0.03799396,0.98980391,-125.2070541,285.8830566,-138.2159119,0.108280614
3274,0.700278938,0.713861287,0.003392812,0.655407131,-0.641038656,-0.399388313,-0.282932937,0.281906873,-0.916775584,22.33667183,28.62402725,51.30117416,0.376462966,-0.701206267,0.711569667,-0.044479042,0.710504055,0.70260334,0.039147481,0.059107281,-0.004152079,-0.998242974,141.9744415,-242.5097198,-1590.664917,0.144757703,-0.031511955,0.998558939,0.043440972,-0.990011334,-0.037158851,0.136003196,0.137421414,-0.038721323,0.989755571,-125.2702789,285.8905029,-138.1463013,0.107868232
3275,0.699859023,0.714271903,0.003605712,0.656041324,-0.640790582,-0.398744553,-0.282501519,0.281430483,-0.917054951,22.28111649,28.61569595,51.32330704,0.377428591,-0.701144099,0.711620569,-0.044644784,0.710532784,0.702552617,0.039534722,0.059499029,-0.004002046,-0.998220325,141.9750519,-242.5080414,-1590.662598,0.145745814,-0.031639289,0.998559475,0.043335471,-0.990021884,-0.037266411,0.135896459,0.137315646,-0.038603399,0.989774823,-125.1987228,285.9186401,-138.1477509,0.108951114
3276,0.699977815,0.714145362,0.005245411,0.656665862,-0.640716493,-0.397834599,-0.280750901,0.281919867,-0.917442203,22.27504349,28.61739731,51.29189301,0.377231807,-0.701111555,0.71163702,-0.044891618,0.710550964,0.702534795,0.039523497,0.059664313,-0.004187402,-0.998209655,141.9766693,-242.5066681,-1590.661499,0.145348057,-0.031688999,0.998561621,0.043249048,-0.990035772,-0.03729951,0.135785922,0.137203783,-0.038515188,0.989793777,-125.1669846,285.8986816,-138.2187347,0.108611435
3277,0.700133264,0.713990569,0.00556648,0.656826735,-0.640982628,-0.397139728,-0.279985994,0.281706929,-0.917741299,22.25682068,28.62522125,51.29995728,0.377723038,-0.701093733,0.71163559,-0.045192439,0.710540056,0.702535748,0.039703541,0.060003757,-0.004275134,-0.998188972,141.9783783,-242.5071869,-1590.664429,0.144416019,-0.031660188,0.998585522,0.042714566,-0.990065873,-0.03719024,0.135597005,0.136993781,-0.037997205,0.989842832,-125.1172104,285.8873291,-138.2912903,0.107789479
3278,0.700088143,0.714033306,0.005749172,0.657327592,-0.641303122,-0.395791411,-0.278921276,0.280867964,-0.918322444,22.23824883,28.60575485,51.30330277,0.377449095,-0.701144755,0.711598337,-0.044987336,0.710493267,0.702575028,0.039845839,0.059961207,-0.004025496,-0.998192608,141.9798126,-242.5077362,-1590.665771,0.144536704,-0.031539511,0.99858737,0.042761538,-0.990093887,-0.037070416,0.135424793,0.136818677,-0.038066708,0.989864469,-125.1433487,285.9112854,-138.2166443,0.108444102
3279,0.70003134,0.714090228,0.00559314,0.657644033,-0.641604364,-0.394776106,-0.278317183,0.280033946,-0.9187603,22.22097588,28.595047,51.29011154,0.377853811,-0.701190531,0.711568236,-0.044748012,0.710470796,0.702605784,0.039703075,0.059691668,-0.003952736,-0.998209,141.9796753,-242.5093842,-1590.662964,0.145167395,-0.031571556,0.998568714,0.043172911,-0.99007988,-0.037161581,0.135502294,0.136912704,-0.038466614,0.989835978,-125.1953278,285.916687,-138.1591644,0.108999029
3280,0.6999982,0.714122593,0.005600342,0.657586694,-0.641482234,-0.395069957,-0.278535873,0.280230969,-0.918633938,22.19233513,28.57980537,51.21118927,0.376609355,-0.701176107,0.711567044,-0.044992503,0.710485339,0.702604949,0.039455988,0.05968754,-0.004300918,-0.998207808,141.9801331,-242.5087738,-1590.662964,0.144107193,-0.031614367,0.998586655,0.042722035,-0.990003586,-0.03716353,0.136057884,0.137453303,-0.037993588,0.989779294,-125.1889038,285.8700256,-138.2593079,0.109341271
3281,0.699851394,0.714259386,0.00644578,0.65833503,-0.641501367,-0.393790483,-0.277133584,0.279838294,-0.919177592,22.14382172,28.54406929,51.16733933,0.375340044,-0.701127052,0.711609006,-0.04509297,0.710519314,0.70256263,0.039597426,0.059858523,-0.004276599,-0.998197675,141.9776154,-242.5091248,-1590.662842,0.143987939,-0.031590682,0.998607337,0.042254142,-0.990009129,-0.037075024,0.136041746,0.137418866,-0.037534334,0.989801586,-125.1491776,285.8822021,-138.2711639,0.108932331
3282,0.699142218,0.714945316,0.007300339,0.65970099,-0.64111495,-0.392130375,-0.275671422,0.278970957,-0.919880688,22.11401558,28.49851608,51.14212799,0.374676913,-0.701103806,0.711659431,-0.044658065,0.710567832,0.702513397,0.039600909,0.059555251,-0.003968237,-0.998217106,141.9752655,-242.509491,-1590.663086,0.143664271,-0.031597484,0.998586178,0.042745844,-0.990052044,-0.037136793,0.135712266,0.137107834,-0.038032446,0.989825726,-125.1776047,285.9320374,-138.1414795,0.108643726
3283,0.697968841,0.71606797,0.009279004,0.661710441,-0.639922559,-0.390689462,-0.273822397,0.278829098,-0.920475721,22.06788254,28.47497177,51.1069603,0.374406964,-0.701122642,0.711646259,-0.044571869,0.710570097,0.702526093,0.039335351,0.059305754,-0.004092531,-0.998231471,141.9743805,-242.5091858,-1590.668457,0.145405412,-0.031533252,0.99857223,0.043118019,-0.990094066,-0.037112582,0.135412276,0.136819154,-0.038420901,0.9898507,-125.2125015,285.9124146,-138.1531067,0.108145244
3284,0.697286546,0.716701984,0.011392976,0.663286865,-0.639129698,-0.389311999,-0.271739095,0.279018819,-0.921035528,21.9768467,28.45799637,51.09506989,0.376127601,-0.701169729,0.711577058,-0.044933673,0.710473776,0.702596605,0.039811518,0.059899207,-0.004009565,-0.998196363,141.9732513,-242.5084381,-1590.66626,0.145366624,-0.031624917,0.998607278,0.042230152,-0.990078747,-0.037086327,0.135531515,0.136908919,-0.037524998,0.989872634,-125.1605301,285.9096375,-138.2031097,0.108593851
3285,0.697223663,0.716761887,0.011470929,0.663479567,-0.639169633,-0.388917685,-0.271429509,0.278773338,-0.92120105,21.94290161,28.45108986,51.03369141,0.373636603,-0.701152802,0.711580873,-0.045136582,0.710479021,0.702591836,0.039802253,0.060035121,-0.00416113,-0.998187542,141.974411,-242.5083618,-1590.666504,0.144149214,-0.031711135,0.998600781,0.042318266,-0.990007699,-0.037202351,0.136017576,0.137401596,-0.037582137,0.989802182,-125.1368408,285.8898621,-138.2633057,0.108678862
3286,0.697447717,0.716557026,0.010616706,0.6637218,-0.640292704,-0.386650503,-0.270259351,0.27671504,-0.922165215,21.95704269,28.44966126,51.06484604,0.375484049,-0.701063991,0.711685419,-0.044867046,0.710586905,0.702486694,0.039732084,0.059795253,-0.004027202,-0.998202503,141.9766388,-242.5093689,-1590.665649,0.143809885,-0.03179995,0.998578906,0.042765718,-0.990047276,-0.03733946,0.135691509,0.137095526,-0.038025104,0.989827752,-125.1288757,285.9276428,-138.1918793,0.108258039
3287,0.697570801,0.716438651,0.010520322,0.66414547,-0.641005218,-0.384737819,-0.268897444,0.275368869,-0.922965944,21.95470619,28.42353821,51.07486725,0.375781506,-0.701129556,0.711645186,-0.044480152,0.710534692,0.702529669,0.039905872,0.059647452,-0.003625506,-0.998212874,141.9779968,-242.5084686,-1590.662231,0.144431531,-0.031722095,0.998575449,0.042904232,-0.990106344,-0.037265431,0.135280341,0.136686474,-0.038188376,0.989877999,-125.1760254,285.9729004,-138.0553741,0.108886793
3288,0.697912753,0.716107309,0.010396443,0.663824975,-0.641374111,-0.384676009,-0.268801302,0.275371701,-0.922993124,21.91803169,28.43182755,51.05432129,0.374061167,-0.701090932,0.711642206,-0.045132909,0.71051687,0.702531338,0.040193591,0.060310736,-0.003888333,-0.998172104,141.977829,-242.5082703,-1590.665527,0.143307641,-0.031738248,0.998591602,0.042514794,-0.990108967,-0.037227795,0.13527146,0.136663675,-0.037800997,0.989896059,-125.0809708,285.937439,-138.2185974,0.108922802
3289,0.697950661,0.716075897,0.010011866,0.663815737,-0.641640961,-0.384246707,-0.268725783,0.274831265,-0.923176169,21.93079758,28.4359684,51.02930069,0.373757035,-0.70111227,0.711624742,-0.045075942,0.710518181,0.702548027,0.039876655,0.060045227,-0.004069265,-0.998187363,141.9785919,-242.5081787,-1590.662964,0.14309679,-0.031704959,0.998594284,0.042477209,-0.990091443,-0.037194885,0.135408923,0.136798501,-0.037763186,0.989878893,-125.1198654,285.9081726,-138.2370758,0.109070994
3290,0.697947025,0.716090977,0.009147865,0.663786113,-0.642067254,-0.383585304,-0.268808424,0.273794442,-0.923460126,21.9748497,28.43449974,51.01034927,0.373553365,-0.701132476,0.71164149,-0.044494111,0.710567832,0.702531099,0.039287388,0.059217025,-0.004070418,-0.998236835,141.9776764,-242.5078278,-1590.664917,0.144678921,-0.031693686,0.998566747,0.043127451,-0.990030766,-0.037288982,0.135825723,0.137239233,-0.038392685,0.989793599,-125.2291641,285.9124146,-138.1313782,0.108801529
3291,0.698323846,0.715710461,0.010114594,0.66403532,-0.642499506,-0.382428348,-0.267209351,0.27377528,-0.923929751,21.94335556,28.42715645,51.04880142,0.375737548,-0.701081812,0.711672068,-0.044801481,0.710559785,0.702501416,0.039956223,0.059908833,-0.003821552,-0.998196542,141.976532,-242.508316,-1590.669067,0.144755781,-0.031773284,0.998603702,0.042202637,-0.99005568,-0.037234474,0.135658845,0.137040824,-0.037472636,0.989856362,-125.1257706,285.9533386,-138.1477203,0.108829059
3292,0.698263407,0.71576035,0.010740622,0.66445291,-0.642481983,-0.381731808,-0.266327828,0.273685992,-0.924210727,21.93195725,28.41294289,51.06515122,0.374932408,-0.701109469,0.711646497,-0.044775046,0.710516393,0.702528536,0.040249988,0.060099512,-0.003593756,-0.998185873,141.9780884,-242.5083313,-1590.670654,0.144654214,-0.031756211,0.998605371,0.042177849,-0.990079641,-0.037207801,0.135491192,0.136871561,-0.037456743,0.989880383,-125.1117249,285.9774475,-138.1091461,0.108235613
3293,0.698218048,0.715803981,0.010786125,0.664695442,-0.642622948,-0.381071925,-0.265841365,0.273240775,-0.924482524,21.97187614,28.40841675,51.06730652,0.375447303,-0.701095462,0.71168828,-0.044328224,0.710580111,0.702486455,0.039858166,0.059506565,-0.003554377,-0.998221576,141.9775696,-242.5091095,-1590.668579,0.144727781,-0.031729281,0.998560309,0.043250103,-0.990083516,-0.037325747,0.135430187,0.136849552,-0.038524114,0.989842415,-125.1779938,285.9910584,-138.0213318,0.10759294
3294,0.698230207,0.715756893,0.01290829,0.665534496,-0.64238441,-0.380008042,-0.26370129,0.273924023,-0.924893081,21.97564125,28.37186623,51.01070023,0.372337282,-0.701163828,0.711625516,-0.04425405,0.71051383,0.702550411,0.039912388,0.059493378,-0.003457992,-0.998222709,141.9777069,-242.5080414,-1590.670288,0.145077199,-0.031582564,0.998572767,0.043069035,-0.990121365,-0.037146639,0.135202631,0.136609539,-0.03837353,0.989881456,-125.2085266,285.9916382,-137.9990387,0.109297834
3295,0.698283434,0.715676248,0.014412476,0.666138291,-0.642315686,-0.379064977,-0.262030452,0.274295509,-0.925257802,21.981987,28.37712479,50.9695015,0.37398833,-0.701095104,0.711660922,-0.04476919,0.710582852,0.702510476,0.039381947,0.059477422,-0.004201728,-0.998220742,141.9794312,-242.5081482,-1590.670288,0.144789383,-0.031679709,0.998574317,0.042961325,-0.990029693,-0.037252959,0.135842979,0.137249753,-0.038229525,0.989798427,-125.1821747,285.9009094,-138.2089081,0.110044867
3296,0.698379576,0.715544462,0.016187746,0.667195916,-0.642671108,-0.376594543,-0.259066761,0.273806334,-0.926236689,21.95883369,28.35048294,50.97525024,0.372541934,-0.701113462,0.711638927,-0.04483236,0.710531294,0.702534616,0.039880008,0.059876449,-0.003894384,-0.998198152,141.9798279,-242.5084076,-1590.668213,0.143632919,-0.031719144,0.998582602,0.042739432,-0.990073264,-0.037249394,0.135526359,0.136926278,-0.03801639,0.989851415,-125.1401978,285.9355774,-138.1681366,0.109725513
3297,0.698400199,0.715494454,0.017462155,0.668172121,-0.643076777,-0.374163419,-0.256482333,0.272983521,-0.92719835,21.9486866,28.36173821,50.97579956,0.373746246,-0.701130927,0.71160543,-0.045090225,0.710496843,0.702567637,0.039911445,0.060080133,-0.004053311,-0.998185337,141.979248,-242.5087585,-1590.670044,0.143153578,-0.031771336,0.998583436,0.042680815,-0.990039229,-0.037302077,0.135760486,0.137160257,-0.037942387,0.989821851,-125.123436,285.9104309,-138.2395477,0.109955929
3298,0.698551059,0.715334594,0.017969545,0.668726921,-0.643689275,-0.372113615,-0.254618913,0.27195707,-0.928013265,21.94936562,28.36227417,50.96134186,0.37213707,-0.701083362,0.711645305,-0.045200426,0.710536003,0.702526867,0.03993199,0.060171925,-0.004120877,-0.998179495,141.9759827,-242.5079803,-1590.667114,0.143992126,-0.031789623,0.998593152,0.042440895,-0.990034819,-0.037288625,0.135796651,0.137188151,-0.037701041,0.989827335,-125.0941849,285.9090881,-138.2659912,0.10905391
3299,0.698617935,0.71526742,0.018043159,0.669378996,-0.644474864,-0.369572669,-0.252714932,0.270267814,-0.929026604,21.96826744,28.3430481,50.94010162,0.371036768,-0.701113522,0.711643636,-0.044757131,0.710536778,0.702530086,0.039862137,0.059810866,-0.003853703,-0.998202264,141.9742126,-242.5078278,-1590.666138,0.145013049,-0.03167836,0.998595834,0.042460818,-0.990057707,-0.037175853,0.135660261,0.137048274,-0.037741162,0.989845097,-125.1476135,285.9427795,-138.14505,0.108442008
3300,0.698649824,0.715233445,0.018153312,0.669863105,-0.644996822,-0.367780596,-0.251340151,0.269110084,-0.929735422,21.97204781,28.33037567,50.88970184,0.371225327,-0.701147616,0.711611211,-0.044737265,0.710518479,0.702561975,0.039624657,0.059628058,-0.004003919,-0.998212636,141.9730377,-242.5084534,-1590.664307,0.144241199,-0.031582963,0.998589218,0.042686272,-0.990063369,-0.03711129,0.135636061,0.137028843,-0.037978329,0.989838719,-125.1840668,285.9181519,-138.1649628,0.1091398
