Number of frames: 3950
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z,Marker_7 x,Marker_7 y,Marker_7 z,Marker_8 x,Marker_8 y,Marker_8 z,Marker_9 x,Marker_9 y,Marker_9 z,iHumTracker_GT x,iHumTracker_GT y,iHumTracker_GT z,iHumTracker_LT x,iHumTracker_LT y,iHumTracker_LT z,iHumTracker_P1 x,iHumTracker_P1 y,iHumTracker_P1 z,iHumTracker_P2 x,iHumTracker_P2 y,iHumTracker_P2 z,iHumTracker_P3 x,iHumTracker_P3 y,iHumTracker_P3 z,iHumTracker_P4 x,iHumTracker_P4 y,iHumTracker_P4 z,iHumTracker_P5 x,iHumTracker_P5 y,iHumTracker_P5 z,iHumTracker_P6 x,iHumTracker_P6 y,iHumTracker_P6 z,iHumTracker_SL x,iHumTracker_SL y,iHumTracker_SL z,iHumTracker_SH x,iHumTracker_SH y,iHumTracker_SH z,iHumTracker_SB x,iHumTracker_SB y,iHumTracker_SB z,iHumTracker_Surf1 x,iHumTracker_Surf1 y,iHumTracker_Surf1 z,iHumTracker_Surf2 x,iHumTracker_Surf2 y,iHumTracker_Surf2 z
764,67.010826111,-9.573001862,80.769149780,53.936832428,-24.765163422,84.923652649,73.792991638,-28.130964279,83.683158875,136.443130493,-104.392509460,-1460.632080078,122.184349060,-90.536521912,-1461.524780273,141.345031738,-84.965454102,-1460.726806641,,,,,,,,,,146.894073486,-100.516639709,-1526.059570313,143.731094360,-75.122604370,-1505.723388672,213.522628784,-74.640304565,-1517.245605469,198.475219727,-60.384277344,-1487.113403320,159.941375732,-27.190359116,-1489.989868164,154.953567505,-32.267421722,-1490.805175781,165.440841675,-53.099044800,-1481.088256836,196.713455200,-86.165695190,-1505.229858398,144.805770874,-79.182647705,-1525.178466797,146.111129761,-59.589302063,-1530.220581055,156.736709595,-69.346313477,-1526.692382813,145.067810059,-59.777194977,-1534.957519531,144.308258057,-56.938507080,-1526.782348633,
765,67.031509399,-9.538372993,80.909622192,53.965839386,-24.737480164,85.068908691,73.824859619,-28.086971283,83.867996216,136.443634033,-104.391120911,-1460.635253906,122.184837341,-90.534172058,-1461.521484375,141.347915649,-84.964614868,-1460.725952148,,,,,,,,,,146.881347656,-100.499481201,-1526.063842773,143.724670410,-75.110420227,-1505.720458984,213.513870239,-74.630981445,-1517.256958008,198.473861694,-60.381458282,-1487.117919922,159.942214966,-27.183580399,-1489.977905273,154.953811646,-32.260017395,-1490.793579102,165.441345215,-53.095020294,-1481.084106445,196.706222534,-86.158065796,-1505.240722656,144.795013428,-79.165542603,-1525.176879883,146.100967407,-59.571006775,-1530.214233398,156.726455688,-69.329818726,-1526.690673828,145.056655884,-59.757591248,-1534.950927734,144.299011230,-56.920944214,-1526.774780273,
766,67.078056335,-9.495347977,81.003318787,54.020145416,-24.703197479,85.149108887,73.885627747,-28.034700394,83.980438232,136.446441650,-104.391441345,-1460.635986328,122.184516907,-90.535888672,-1461.522338867,141.349121094,-84.966362000,-1460.726928711,,,,,,,,,,146.882461548,-100.500572205,-1526.064697266,143.724304199,-75.111495972,-1505.721557617,213.513381958,-74.627616882,-1517.258789063,198.472702026,-60.378746033,-1487.119750977,159.938842773,-27.183420181,-1489.979736328,154.950775146,-32.260192871,-1490.795288086,165.439758301,-53.094398499,-1481.085693359,196.706573486,-86.155662537,-1505.242187500,144.794738770,-79.166763306,-1525.177978516,146.099365234,-59.572196960,-1530.215576172,156.725524902,-69.330268860,-1526.692016602,145.055023193,-59.758899689,-1534.952270508,144.297271729,-56.922214508,-1526.776123047,
767,67.126220703,-9.466245651,81.077323914,54.079757690,-24.686395645,85.213111877,73.950355530,-27.998464584,84.061149597,136.444305420,-104.392936707,-1460.632934570,122.183212280,-90.537132263,-1461.519897461,141.348068237,-84.965774536,-1460.720092773,,,,,,,,,,146.893218994,-100.491622925,-1526.059082031,143.730972290,-75.105560303,-1505.712890625,213.522201538,-74.619194031,-1517.236816406,198.475723267,-60.374897003,-1487.098632813,159.942031860,-27.179597855,-1489.960937500,154.954162598,-32.256305695,-1490.778198242,165.441574097,-53.091812134,-1481.069702148,196.713287354,-86.149185181,-1505.225097656,144.805099487,-79.157966614,-1525.169555664,146.110443115,-59.562652588,-1530.204101563,156.736053467,-69.321121216,-1526.680053711,145.066986084,-59.748676300,-1534.941040039,144.307678223,-56.913192749,-1526.764648438,
768,67.164825439,-9.408326149,81.141990662,54.134506226,-24.640396118,85.284736633,74.010086060,-27.930828094,84.151374817,136.443984985,-104.392608643,-1460.635253906,122.183227539,-90.535400391,-1461.518798828,141.347122192,-84.964477539,-1460.720947266,,,,,,,,,,146.884185791,-100.483367920,-1526.062377930,143.724807739,-75.099540710,-1505.712890625,213.514511108,-74.612434387,-1517.246093750,198.472122192,-60.371372223,-1487.104248047,159.938293457,-27.175458908,-1489.957763672,154.950286865,-32.252037048,-1490.775024414,165.438812256,-53.088706970,-1481.070190430,196.707092285,-86.143630981,-1505.233398438,144.796325684,-79.149795532,-1525.170288086,146.101165771,-59.553928375,-1530.202758789,156.727157593,-69.312866211,-1526.681152344,145.057083130,-59.739418030,-1534.939575195,144.298873901,-56.904838562,-1526.762817383,
769,67.247001648,-9.305059433,81.177001953,54.239158630,-24.547748566,85.344772339,74.120979309,-27.809221268,84.206604004,136.444412231,-104.392593384,-1460.629150391,122.182502747,-90.536705017,-1461.518432617,141.347229004,-84.964668274,-1460.725341797,,,,,,,,,,146.877807617,-100.516983032,-1526.059326172,143.719589233,-75.122764587,-1505.722656250,213.508117676,-74.639167786,-1517.263061523,198.468261719,-60.383083344,-1487.127075195,159.932998657,-27.189990997,-1489.993896484,154.945083618,-32.267166138,-1490.807983398,165.435302734,-53.098457336,-1481.093383789,196.702316284,-86.164756775,-1505.242797852,144.789306641,-79.183021545,-1525.177978516,146.092941284,-59.589710236,-1530.220703125,156.719635010,-69.346458435,-1526.695190430,145.048400879,-59.777683258,-1534.957275391,144.290908813,-56.938907623,-1526.781982422,
770,67.327880859,-9.236772537,81.170249939,54.351638794,-24.500616074,85.357955933,74.239685059,-27.727642059,84.218360901,136.444396973,-104.391586304,-1460.627929688,122.182502747,-90.537284851,-1461.521362305,141.346481323,-84.964279175,-1460.721801758,,,,,,,,,,146.899261475,-100.513725281,-1526.054565430,143.733108521,-75.120391846,-1505.717895508,213.525375366,-74.632843018,-1517.235473633,198.474929810,-60.378585815,-1487.103881836,159.938919067,-27.187349319,-1489.982177734,154.951522827,-32.264747620,-1490.798095703,165.439620972,-53.095848083,-1481.080810547,196.716217041,-86.159713745,-1505.221069336,144.809387207,-79.179901123,-1525.173095703,146.113693237,-59.586349487,-1530.214721680,156.739715576,-69.342681885,-1526.686035156,145.070709229,-59.774204254,-1534.951660156,144.310394287,-56.935756683,-1526.776489258,
771,67.392990112,-9.160803795,81.151916504,54.449668884,-24.447801590,85.348632813,74.340148926,-27.639682770,84.203811646,136.441986084,-104.390548706,-1460.626708984,122.179878235,-90.534912109,-1461.520874023,141.345672607,-84.963142395,-1460.718139648,,,,,,,,,,146.905654907,-100.507156372,-1526.051635742,143.738372803,-75.115463257,-1505.713134766,213.532241821,-74.631370544,-1517.221191406,198.478637695,-60.378879547,-1487.090454102,159.945144653,-27.184900284,-1489.970825195,154.957534790,-32.261905670,-1490.787841797,165.442993164,-53.094566345,-1481.071166992,196.720718384,-86.158241272,-1505.210205078,144.817047119,-79.173278809,-1525.168579102,146.123275757,-59.579349518,-1530.208251953,156.748214722,-69.336692810,-1526.678955078,145.080932617,-59.766708374,-1534.945312500,144.319686890,-56.928955078,-1526.769897461,
772,67.444900513,-9.086492538,81.115478516,54.527610779,-24.395177841,85.324127197,74.424270630,-27.553020477,84.167633057,136.441467285,-104.387901306,-1460.623901367,122.180313110,-90.534469604,-1461.515869141,141.344879150,-84.963691711,-1460.712036133,,,,,,,,,,146.906143188,-100.495582581,-1526.048095703,143.738616943,-75.107238770,-1505.705444336,213.532623291,-74.621215820,-1517.212646484,198.478637695,-60.373703003,-1487.079589844,159.945175171,-27.179264069,-1489.955078125,154.957580566,-32.256137848,-1490.772949219,165.442916870,-53.090393066,-1481.059448242,196.720947266,-86.150077820,-1505.203613281,144.817504883,-79.161849976,-1525.161499023,146.123794556,-59.567089081,-1530.197875977,156.748687744,-69.325004578,-1526.670166016,145.081497192,-59.753665924,-1534.935058594,144.320159912,-56.917263031,-1526.759155273,
773,67.485351563,-9.008623123,81.071182251,54.591632843,-24.334043503,85.286354065,74.491661072,-27.464302063,84.118560791,136.440811157,-104.388961792,-1460.623901367,122.179824829,-90.535217285,-1461.514404297,141.344924927,-84.964141846,-1460.712646484,,,,,,,,,,146.898681641,-100.496833801,-1526.049072266,143.733673096,-75.108352661,-1505.706298828,213.526443481,-74.623313904,-1517.220947266,198.475891113,-60.375453949,-1487.086303711,159.942565918,-27.180515289,-1489.957885742,154.954818726,-32.257324219,-1490.775146484,165.440917969,-53.091674805,-1481.062744141,196.715911865,-86.151893616,-1505.210083008,144.810424805,-79.163078308,-1525.162353516,146.116439819,-59.568355560,-1530.198974609,156.741577148,-69.326393127,-1526.672363281,145.073623657,-59.754940033,-1534.936035156,144.313201904,-56.918487549,-1526.760131836,
774,67.495796204,-8.950521469,81.049858093,54.617229462,-24.286001205,85.274147034,74.518959045,-27.399206161,84.098098755,136.442581177,-104.390068054,-1460.624877930,122.180854797,-90.536186218,-1461.511962891,141.344696045,-84.962829590,-1460.715454102,,,,,,,,,,146.883026123,-100.497528076,-1526.052978516,143.721115112,-75.108818054,-1505.709960938,213.510818481,-74.617858887,-1517.243041992,198.466934204,-60.370571136,-1487.104858398,159.929885864,-27.179136276,-1489.967041016,154.942382813,-32.256408691,-1490.782958984,165.432891846,-53.089576721,-1481.072753906,196.704467773,-86.147628784,-1505.227416992,144.793106079,-79.163932800,-1525.166259766,146.096038818,-59.569225311,-1530.203735352,156.722976685,-69.326232910,-1526.679687500,145.052001953,-59.756023407,-1534.940551758,144.293487549,-56.919429779,-1526.764526367,
775,67.464080811,-8.980000496,81.061317444,54.585052490,-24.314954758,85.307510376,74.487564087,-27.425598145,84.132980347,136.443908691,-104.390480042,-1460.627685547,122.182579041,-90.538101196,-1461.508056641,141.346328735,-84.963783264,-1460.709960938,,,,,,,,,,146.882003784,-100.469841003,-1526.054443359,143.720169067,-75.090087891,-1505.700317383,213.509353638,-74.591880798,-1517.236206055,198.466323853,-60.358196259,-1487.091186523,159.928100586,-27.166748047,-1489.937255859,154.940719604,-32.243827820,-1490.755126953,165.432312012,-53.080886841,-1481.054443359,196.703903198,-86.127418518,-1505.224853516,144.791442871,-79.136703491,-1525.158447266,146.093536377,-59.539756775,-1530.187377930,156.720932007,-69.297958374,-1526.667968750,145.049301147,-59.724529266,-1534.924194336,144.291046143,-56.891521454,-1526.746948242,
776,67.465927124,-9.034946442,81.063835144,54.587448120,-24.348550797,85.366523743,74.486465454,-27.473281860,84.164894104,136.444854736,-104.392417908,-1460.626342773,122.182373047,-90.535789490,-1461.513427734,141.345092773,-84.964942932,-1460.710205078,,,,,,,,,,146.901779175,-100.480697632,-1526.050659180,143.734878540,-75.097694397,-1505.701293945,213.527679443,-74.604782104,-1517.215454102,198.475982666,-60.365749359,-1487.077270508,159.940322876,-27.172779083,-1489.940429688,154.952941895,-32.249729156,-1490.759155273,165.440460205,-53.085842133,-1481.052001953,196.717895508,-86.137641907,-1505.207641602,144.812011719,-79.147315979,-1525.158447266,146.116683960,-59.551204681,-1530.190063477,156.742477417,-69.309410095,-1526.665771484,145.073913574,-59.736644745,-1534.927124023,144.313247681,-56.902351379,-1526.750488281,
777,67.453346252,-9.079410553,81.122009277,54.572540283,-24.371040344,85.482833862,74.471130371,-27.510499954,84.278320313,136.444656372,-104.392868042,-1460.627075195,122.182327271,-90.536155701,-1461.518310547,141.345352173,-84.966941833,-1460.714111328,,,,,,,,,,146.908279419,-100.494636536,-1526.051025391,143.740463257,-75.107620239,-1505.706787109,213.534500122,-74.620231628,-1517.213745117,198.480300903,-60.374759674,-1487.079833984,159.946548462,-27.180492401,-1489.953369141,154.958999634,-32.257358551,-1490.771606445,165.444503784,-53.092132568,-1481.059448242,196.722900391,-86.150009155,-1505.205566406,144.819442749,-79.160987854,-1525.163085938,146.125579834,-59.565891266,-1530.198242188,156.750549316,-69.323936462,-1526.671020508,145.083297729,-59.752178192,-1534.935424805,144.321914673,-56.916301727,-1526.759399414,
778,67.419120789,-9.096225739,81.247077942,54.536262512,-24.363283157,85.680503845,74.433197021,-27.513643265,84.476249695,136.443923950,-104.392715454,-1460.627685547,122.185325623,-90.537239075,-1461.514648438,141.346237183,-84.965759277,-1460.718627930,,,,,,,,,,146.884002686,-100.501571655,-1526.056030273,143.724334717,-75.112373352,-1505.713256836,213.513900757,-74.626899719,-1517.247314453,198.471542358,-60.378093719,-1487.109130859,159.936996460,-27.183742523,-1489.971191406,154.949096680,-32.260646820,-1490.786865234,165.438140869,-53.094497681,-1481.076538086,196.706848145,-86.155235291,-1505.231323242,144.795730591,-79.167800903,-1525.169555664,146.100097656,-59.573257446,-1530.207275391,156.726333618,-69.331031799,-1526.683227539,145.055984497,-59.760036469,-1534.943969727,144.297790527,-56.923286438,-1526.767944336,
779,67.381370544,-9.148477554,81.383407593,54.491748810,-24.395475388,85.865524292,74.387535095,-27.560379028,84.675521851,136.441635132,-104.391380310,-1460.629150391,122.184555054,-90.534896851,-1461.512939453,141.345825195,-84.964141846,-1460.718994141,,,,,,,,,,146.873641968,-100.494941711,-1526.058471680,143.718490601,-75.107337952,-1505.713012695,213.506546021,-74.625801086,-1517.256347656,198.469223022,-60.378616333,-1487.114868164,159.936676025,-27.181266785,-1489.968750000,154.948287964,-32.257740021,-1490.784301758,165.437164307,-53.093208313,-1481.077270508,196.700286865,-86.154014587,-1505.239257813,144.787002563,-79.161109924,-1525.169799805,146.092086792,-59.566200256,-1530.205932617,156.718109131,-69.325050354,-1526.684204102,145.047332764,-59.752479553,-1534.942504883,144.290435791,-56.916408539,-1526.766235352,
780,67.355422974,-9.209486961,81.497558594,54.455497742,-24.428380966,86.032272339,74.353866577,-27.609834671,84.855918884,136.442977905,-104.391532898,-1460.626586914,122.180572510,-90.535339355,-1461.511230469,141.344848633,-84.965278625,-1460.716552734,,,,,,,,,,146.875061035,-100.495391846,-1526.055786133,143.717376709,-75.107742310,-1505.710693359,213.505783081,-74.621215820,-1517.251831055,198.466430664,-60.374740601,-1487.110961914,159.931518555,-27.180271149,-1489.966552734,154.943542480,-32.257122040,-1490.782226563,165.433639526,-53.091690063,-1481.074584961,196.699966431,-86.150512695,-1505.235107422,144.786819458,-79.161689758,-1525.167480469,146.090621948,-59.566757202,-1530.203735352,156.717239380,-69.324775696,-1526.681518555,145.046020508,-59.753177643,-1534.940429688,144.288665771,-56.917053223,-1526.764160156,
781,67.328483582,-9.266755104,81.619560242,54.421375275,-24.472705841,86.172134399,74.315734863,-27.666236877,85.018051147,136.441375732,-104.391891479,-1460.632202148,122.178413391,-90.536918640,-1461.513549805,141.342987061,-84.966621399,-1460.716430664,,,,,,,,,,146.876266479,-100.477684021,-1526.059692383,143.716918945,-75.095878601,-1505.707641602,213.505798340,-74.603973389,-1517.245605469,198.464706421,-60.366466522,-1487.101440430,159.928909302,-27.172363281,-1489.949340820,154.941116333,-32.249137878,-1490.766601563,165.431427002,-53.086124420,-1481.064453125,196.699829102,-86.137168884,-1505.232788086,144.787322998,-79.144302368,-1525.165527344,146.090759277,-59.547908783,-1530.196289063,156.717529297,-69.306594849,-1526.676269531,145.046371460,-59.733020782,-1534.932983398,144.288558960,-56.899227142,-1526.755981445,
782,67.352668762,-9.287996292,81.704963684,54.444240570,-24.485546112,86.287887573,74.342979431,-27.679687500,85.145576477,136.438888550,-104.392059326,-1460.635742188,122.177627563,-90.538917542,-1461.521728516,141.342529297,-84.965133667,-1460.718994141,,,,,,,,,,146.894958496,-100.479499817,-1526.060180664,143.728637695,-75.097167969,-1505.709838867,213.520996094,-74.603370667,-1517.226684570,198.470321655,-60.365409851,-1487.087524414,159.934310913,-27.172637939,-1489.948120117,154.946929932,-32.249595642,-1490.766723633,165.434982300,-53.085945129,-1481.060668945,196.711761475,-86.136734009,-1505.218627930,144.805068970,-79.146163940,-1525.167236328,146.109390259,-59.549880981,-1530.198242188,156.735397339,-69.308120728,-1526.674682617,145.066436768,-59.735176086,-1534.935302734,144.306060791,-56.901153564,-1526.758544922,
783,67.381500244,-9.247622490,81.853111267,54.484916687,-24.446542740,86.455314636,74.388893127,-27.624563217,85.337364197,136.441848755,-104.396461487,-1460.637817383,122.179756165,-90.538986206,-1461.521118164,141.342697144,-84.967491150,-1460.719482422,,,,,,,,,,146.890975952,-100.474639893,-1526.062744141,143.726776123,-75.094551086,-1505.709350586,213.518157959,-74.600456238,-1517.232177734,198.470291138,-60.365673065,-1487.090087891,159.934509277,-27.172027588,-1489.943603516,154.946990967,-32.248825073,-1490.762329102,165.435562134,-53.086414337,-1481.059570313,196.709777832,-86.134933472,-1505.223876953,144.801467896,-79.141372681,-1525.167236328,146.105636597,-59.544544220,-1530.196166992,156.731811523,-69.303329468,-1526.674682617,145.062271118,-59.729290009,-1534.933105469,144.302642822,-56.896175385,-1526.755981445,
784,67.456344604,-9.212716103,81.929374695,54.568065643,-24.416728973,86.544364929,74.474349976,-27.577318192,85.446319580,136.442138672,-104.394302368,-1460.633178711,122.182830811,-90.537796021,-1461.525146484,141.344131470,-84.968444824,-1460.718994141,,,,,,,,,,146.913177490,-100.494293213,-1526.055786133,143.744461060,-75.107902527,-1505.710937500,213.539627075,-74.623023987,-1517.211181641,198.483123779,-60.378047943,-1487.078247070,159.951034546,-27.182050705,-1489.954101563,154.963348389,-32.258674622,-1490.773071289,165.447036743,-53.094253540,-1481.060668945,196.726379395,-86.152542114,-1505.205078125,144.825149536,-79.160591125,-1525.167358398,146.132583618,-59.565361023,-1530.201660156,156.756805420,-69.323982239,-1526.673828125,145.090759277,-59.751426697,-1534.938842773,144.328704834,-56.915821075,-1526.762817383,
785,67.528907776,-9.135950089,82.033348083,54.655162811,-24.347803116,86.656440735,74.565399170,-27.488183975,85.570602417,136.445404053,-104.394035339,-1460.628784180,122.185493469,-90.539741516,-1461.526367188,141.347427368,-84.969055176,-1460.720825195,,,,,,,,,,146.920776367,-100.516624451,-1526.052124023,143.749710083,-75.123451233,-1505.716064453,213.545593262,-74.639640808,-1517.211914063,198.486557007,-60.385044098,-1487.084838867,159.953308105,-27.191589355,-1489.974487305,154.965896606,-32.268695831,-1490.791992188,165.449798584,-53.100547791,-1481.071899414,196.732040405,-86.165763855,-1505.203002930,144.831817627,-79.182701111,-1525.171020508,146.138793945,-59.589134216,-1530.211914063,156.763183594,-69.346122742,-1526.680053711,145.097274780,-59.776851654,-1534.949096680,144.334579468,-56.938499451,-1526.774047852,
